N_ratio,P_ratio,K_ratio,Soil_pH,Temperature_C,Humidity_pct,Rainfall_mm,Yield_ton_per_ha
46.06,49.39,38.35,6.45,16.6,81.6,839.7,90.44
113.27,98.4,37.33,7.21,31.7,49.7,319.0,143.73
101.72,34.99,81.59,6.6,27.8,41.3,1444.9,156.58
75.42,105.55,26.53,5.59,22.0,32.8,1065.2,139.77
135.62,103.26,43.72,7.45,18.3,89.1,333.3,154.08
62.61,89.19,121.6,7.16,32.7,51.6,1269.7,183.9
89.53,41.8,96.57,5.76,34.8,43.2,619.3,140.92
47.69,30.72,21.4,7.34,16.0,59.5,975.8,91.91
171.04,41.16,72.5,6.4,26.1,47.5,560.3,162.46
46.54,30.29,29.98,6.24,20.2,44.0,1153.4,101.01
59.98,44.13,39.0,6.42,31.6,67.0,1139.9,103.01
163.45,54.07,39.19,7.17,21.9,34.5,917.7,162.71
59.59,22.92,19.69,6.82,29.3,60.5,513.2,64.43
90.66,37.54,81.51,5.62,25.8,53.2,529.8,120.78
84.85,23.38,56.27,7.42,25.8,62.0,697.7,103.47
126.54,36.37,43.09,5.8,32.2,49.2,388.5,115.83
239.17,29.28,21.05,6.99,24.4,64.2,639.0,165.76
115.49,65.04,71.58,6.77,31.9,34.9,1089.7,176.12
44.59,31.55,47.86,5.88,22.3,52.6,1280.1,100.47
47.42,9.95,6.93,5.84,18.5,44.2,632.4,46.75
159.29,88.21,44.3,7.24,24.1,56.3,503.7,168.3
26.89,40.83,128.59,6.34,25.0,53.9,1282.4,142.83
46.38,26.73,20.19,6.81,24.6,67.9,1357.9,103.39
94.01,84.41,28.38,6.51,31.2,67.7,733.0,131.43
40.94,4.95,14.71,6.95,26.3,54.8,235.0,31.17
28.12,28.89,39.88,6.46,32.8,40.9,1103.5,85.98
84.83,60.33,63.04,6.07,25.3,64.9,1219.2,143.5
45.0,33.78,71.82,6.23,19.5,88.0,223.4,79.74
35.58,62.99,32.73,7.22,17.6,41.1,973.5,95.56
93.21,85.59,35.1,6.44,32.4,34.1,964.9,141.63
118.25,61.7,86.64,5.93,16.1,45.9,692.3,156.98
133.85,56.27,29.49,7.37,17.4,54.8,1174.7,141.62
78.53,39.42,47.96,7.09,16.3,48.4,756.6,111.95
93.7,70.39,50.61,5.61,23.5,80.1,1079.8,152.62
122.38,74.09,27.43,7.5,25.7,59.6,872.3,144.66
74.26,86.88,82.66,6.89,15.4,44.8,523.0,146.2
54.22,41.63,30.95,5.82,25.3,87.0,988.5,99.02
45.76,6.25,26.58,5.97,22.9,37.5,1158.0,73.39
120.55,23.98,75.97,6.88,30.5,37.4,1466.1,161.69
42.46,20.46,17.39,7.06,31.6,44.7,694.1,64.78
80.6,22.5,62.39,5.98,28.7,34.6,283.8,91.46
71.65,16.32,19.73,6.01,24.5,75.1,1484.4,102.89
32.14,48.58,52.28,6.11,19.3,48.8,1010.9,104.79
71.52,57.74,38.44,6.7,31.9,73.8,1430.4,131.44
184.08,60.29,29.63,5.84,21.8,75.8,335.0,161.11
110.43,103.38,6.29,5.71,22.1,44.3,644.6,138.56
62.92,9.35,20.63,6.86,33.3,61.1,374.1,61.59
97.5,119.79,52.61,7.06,34.5,61.2,1286.2,177.54
98.88,49.62,26.6,6.5,33.0,82.3,1344.4,145.21
60.55,12.17,28.38,6.23,35.0,31.5,851.7,81.42
103.59,38.25,40.05,6.36,32.4,49.0,442.6,112.53
54.05,12.07,31.58,6.28,29.1,82.9,365.3,67.74
84.76,42.07,14.97,7.42,20.9,44.2,964.6,95.4
77.74,72.16,101.49,7.04,34.1,38.2,858.3,149.71
98.35,55.67,60.68,5.92,32.5,64.6,1103.2,151.23
104.44,38.52,26.54,6.27,19.8,48.4,596.8,101.38
51.75,38.48,16.37,6.59,24.8,58.0,723.1,80.01
71.36,40.58,8.55,6.73,16.4,79.2,227.8,62.81
74.08,95.59,124.93,6.44,34.1,61.2,993.2,182.27
65.36,45.81,24.53,7.12,26.5,61.0,750.1,96.72
66.85,87.66,49.49,7.04,19.9,46.7,1395.7,137.55
74.69,34.36,65.85,6.51,20.8,77.6,1034.3,122.91
37.62,7.04,11.14,7.21,34.6,74.4,718.3,56.92
158.94,61.51,65.75,7.0,27.3,44.0,542.7,162.5
33.54,9.9,28.55,7.06,23.4,49.2,1376.9,76.48
94.71,37.34,82.65,7.41,25.0,77.3,221.1,117.1
125.38,53.54,73.88,6.03,17.0,51.5,625.0,146.67
46.8,77.99,112.41,6.04,16.5,54.2,1426.6,174.32
91.4,82.67,78.23,7.28,26.9,51.9,1050.2,162.43
131.76,61.71,41.43,7.04,25.2,39.7,892.5,146.94
66.99,31.58,62.83,7.35,22.2,50.5,464.6,98.46
151.56,64.68,57.86,5.63,26.3,78.2,1283.4,182.93
133.8,81.75,62.55,6.76,16.5,59.5,465.5,158.25
119.58,17.81,21.81,5.79,33.9,57.5,522.7,104.31
44.33,45.45,81.42,6.51,20.9,39.4,449.4,106.28
60.31,81.89,29.2,5.81,16.4,40.7,405.6,93.85
59.76,27.86,32.08,5.76,18.4,32.6,1439.3,109.29
41.31,6.72,30.67,5.52,16.9,30.8,982.6,73.13
35.56,49.69,30.25,6.76,18.6,59.3,1029.2,89.23
82.74,91.71,86.54,6.22,23.3,54.6,1440.6,178.91
138.26,29.29,18.25,5.71,29.8,46.5,499.7,113.3
67.2,172.01,23.29,6.15,20.4,89.4,207.7,141.46
108.9,19.39,108.01,5.84,23.7,53.9,978.5,153.12
57.12,49.85,30.23,7.38,33.6,77.3,860.2,92.73
30.08,20.66,45.56,6.14,20.9,42.6,820.9,78.27
68.92,64.32,58.57,6.17,30.9,44.8,280.4,113.74
95.63,81.53,106.84,7.18,18.2,64.1,790.8,170.58
122.5,78.6,58.8,6.8,18.6,30.2,573.8,147.26
121.25,32.34,87.41,6.92,24.1,31.0,556.9,137.71
75.31,145.52,20.17,6.77,19.7,38.5,489.1,140.02
45.14,92.95,43.82,7.39,33.1,43.4,632.3,120.55
21.16,58.26,12.97,5.91,16.0,61.7,659.1,75.72
81.31,21.28,18.81,7.48,26.9,71.2,601.4,87.95
80.99,87.46,26.05,7.16,27.1,48.7,1472.4,149.4
37.99,63.76,27.36,6.68,16.3,44.3,1412.6,97.48
140.35,49.81,55.24,6.82,29.7,79.4,946.9,153.98
41.98,54.46,46.86,6.8,24.4,39.8,1475.4,122.36
41.48,12.76,24.26,5.62,29.5,70.7,1488.6,86.41
190.74,25.03,29.83,5.94,31.5,85.9,662.7,144.33
99.16,86.81,38.53,7.42,21.5,43.9,778.7,134.6
61.64,7.25,44.42,6.57,24.7,35.2,1446.8,113.82
115.47,150.68,29.15,6.26,20.2,88.8,991.2,174.93
91.82,31.35,27.63,7.02,19.0,46.2,476.8,92.44
90.4,63.92,65.78,6.55,15.0,46.5,1096.2,142.3
71.12,107.31,99.17,5.53,34.3,59.0,467.5,155.37
44.18,13.28,31.55,6.97,23.8,43.9,641.2,70.55
186.31,52.01,31.48,6.96,15.3,89.6,495.8,156.95
109.68,61.64,54.68,5.83,15.2,32.6,518.5,125.71
58.45,20.67,12.79,7.41,20.8,57.1,206.1,56.56
83.65,64.68,67.77,5.95,15.3,62.9,1344.9,150.89
81.08,67.22,120.3,6.42,22.5,58.0,584.8,154.08
147.89,86.31,15.6,5.73,16.3,61.2,312.3,132.86
92.58,127.12,20.49,6.71,15.8,89.3,313.1,138.2
42.8,17.04,30.46,6.25,28.4,82.6,922.8,73.34
15.44,54.4,27.86,6.21,33.1,48.5,1490.8,93.68
66.17,40.18,80.56,7.15,23.2,63.1,388.5,115.24
50.01,105.68,39.31,5.52,31.7,30.0,329.5,114.72
159.55,53.79,72.56,7.1,15.6,54.6,769.8,163.26
85.01,27.0,55.19,6.64,30.6,39.8,932.3,117.3
69.06,14.71,41.83,7.47,16.3,72.7,582.7,80.42
34.46,27.66,35.58,6.68,31.8,43.3,593.3,80.45
21.63,26.87,15.0,5.61,32.6,74.9,751.8,59.62
24.63,14.42,28.15,5.6,30.7,48.8,608.4,60.65
78.84,60.32,54.34,7.27,31.4,85.5,1389.9,144.61
29.93,18.72,45.45,7.18,26.2,56.7,254.5,67.11
80.44,157.63,24.84,6.19,20.3,80.4,504.9,151.67
126.09,47.12,25.88,6.74,27.9,67.7,1251.1,148.45
155.92,50.3,59.98,6.48,23.8,88.6,1284.1,179.09
62.75,65.61,28.55,7.43,15.1,74.6,345.0,89.05
85.23,68.38,45.29,7.4,24.5,73.7,1465.9,148.34
85.28,40.04,56.08,7.47,28.0,45.9,1101.4,128.28
73.47,172.42,50.81,7.23,15.3,60.3,554.4,165.17
158.44,22.62,68.14,7.32,27.4,47.4,792.8,148.48
69.0,81.04,48.86,5.93,28.1,31.2,586.3,129.46
75.8,17.95,107.86,7.16,18.2,72.6,395.0,105.98
46.93,39.66,25.6,6.92,23.6,44.2,578.5,84.83
87.55,82.63,63.52,7.43,34.3,53.8,954.1,145.64
73.51,97.65,124.54,6.64,32.7,47.1,1273.8,195.32
43.73,12.6,26.07,5.67,23.2,42.0,672.6,63.09
91.05,29.16,89.1,6.69,22.0,34.0,652.3,120.29
114.34,34.75,30.41,6.87,17.5,50.3,808.4,123.23
114.05,129.8,18.75,5.94,15.7,34.9,1037.9,153.58
18.79,13.94,17.27,6.29,20.9,62.4,1177.1,68.47
57.78,17.09,9.24,6.7,33.8,31.2,624.8,68.2
23.87,24.56,10.87,6.25,34.2,86.4,962.3,70.61
60.35,17.68,12.67,6.25,31.3,88.0,706.2,75.93
131.51,50.94,44.55,5.77,22.0,48.3,1131.3,154.9
61.51,10.76,12.64,7.38,17.9,45.6,414.1,62.94
81.51,76.5,47.59,7.0,26.9,36.3,534.0,128.39
87.42,142.3,37.37,5.5,27.9,84.3,753.9,164.0
25.06,11.89,21.74,7.03,23.5,65.2,1356.2,73.06
26.84,11.04,18.82,6.98,28.8,66.6,945.3,61.32
71.87,108.34,117.28,5.52,29.9,83.8,1455.0,198.91
104.63,75.73,37.94,6.24,30.7,84.6,334.3,123.99
47.28,29.73,8.19,6.71,25.0,79.7,798.2,82.48
56.12,5.47,65.11,6.41,30.8,76.4,744.8,91.42
146.13,129.68,20.48,7.06,15.5,82.6,980.3,174.91
74.21,24.59,8.0,6.35,28.6,82.6,1255.6,96.19
147.03,23.91,67.26,5.81,19.7,52.1,1293.9,157.66
36.5,29.76,44.05,7.45,20.4,88.4,1071.3,101.16
53.7,15.77,80.14,5.98,16.8,72.5,1034.0,109.67
131.95,54.99,83.26,6.94,18.8,52.2,1433.7,185.05
20.23,16.15,20.71,5.79,34.8,56.5,698.8,59.05
57.48,30.28,39.03,6.16,23.3,71.2,1282.6,111.27
58.64,63.09,50.07,6.38,33.6,51.7,1398.0,135.75
70.63,67.89,67.88,5.88,18.3,79.6,839.0,130.04
27.9,12.04,17.17,6.4,19.1,38.9,1147.8,67.04
71.14,33.59,47.97,5.81,26.2,84.5,690.1,96.16
49.49,34.06,52.55,6.62,22.0,48.1,406.5,83.9
23.9,11.96,20.84,6.83,27.9,39.2,962.5,71.77
58.18,15.94,64.68,5.62,23.4,81.5,455.4,91.42
144.52,82.44,55.94,7.24,31.2,44.4,794.9,171.01
74.33,8.59,35.78,5.87,23.6,80.6,1334.7,114.17
59.6,77.74,59.06,5.95,26.4,47.8,311.8,109.79
33.69,48.18,42.63,6.82,21.4,86.0,239.6,75.43
34.46,28.64,13.6,6.44,29.1,43.1,988.4,72.31
64.97,35.93,21.5,6.5,28.1,34.2,630.4,84.71
72.39,35.4,59.91,5.76,22.9,86.2,743.3,112.7
79.25,10.99,33.86,7.11,20.5,39.9,727.4,90.85
65.61,79.93,60.47,6.73,27.3,86.6,312.6,116.82
81.65,112.36,93.29,5.77,33.9,79.4,204.6,152.39
23.38,17.63,26.28,6.25,17.7,34.9,1368.0,87.39
78.24,99.57,51.49,7.12,31.0,56.7,483.1,135.85
18.32,15.4,16.58,6.64,25.9,34.4,753.9,47.76
27.21,10.79,12.3,5.72,25.5,49.8,1463.5,69.04
24.72,37.84,20.63,6.25,34.2,51.1,1274.8,96.64
72.23,28.51,69.26,5.99,27.1,66.0,340.3,112.95
18.57,27.19,16.25,6.53,31.6,88.6,861.1,64.84
119.31,58.1,53.09,7.19,25.3,40.2,1149.1,151.71
18.82,16.82,21.66,6.37,20.0,49.7,1107.9,67.55
82.05,41.98,49.87,6.37,28.9,65.2,1189.1,126.87
52.38,64.86,101.76,7.31,33.5,40.3,794.7,142.91
22.44,35.84,51.12,6.65,31.8,72.6,428.7,75.67
112.34,42.63,39.83,6.63,19.0,54.2,804.3,125.17
60.03,37.87,17.5,6.02,21.3,87.0,1042.3,92.81
61.54,12.34,29.61,6.72,25.3,67.8,991.2,85.45
57.66,31.89,165.05,6.65,26.4,51.8,291.7,146.07
99.62,18.27,15.31,6.29,18.9,73.2,284.4,77.95
116.23,35.72,101.55,7.48,19.6,80.3,1454.8,184.59
50.88,14.89,38.43,7.26,30.2,78.0,397.3,80.8
91.79,25.44,21.77,7.0,29.6,45.8,582.8,91.01
19.36,18.35,38.0,6.57,31.8,55.0,1197.9,78.34
98.87,21.25,53.99,6.42,33.7,57.1,732.6,115.52
81.26,45.62,18.52,5.87,21.2,53.3,435.9,86.81
29.99,14.65,6.87,6.11,32.2,48.7,807.4,60.67
111.59,13.59,41.02,7.05,28.3,75.2,939.6,122.87
25.4,12.53,30.67,6.41,34.2,30.7,788.6,71.22
163.86,57.86,37.48,7.26,20.4,47.6,1394.6,174.48
62.16,37.06,74.18,5.8,20.4,38.5,570.1,106.78
109.58,91.17,21.76,6.52,29.1,37.7,1059.7,138.91
127.59,98.96,28.75,6.79,33.6,46.6,346.0,141.47
29.78,24.55,8.48,6.53,31.5,75.7,710.0,54.34
56.84,62.53,14.93,7.28,29.5,88.2,1163.3,102.41
36.97,7.7,11.63,7.48,22.7,60.9,492.3,45.02
28.42,16.49,17.5,5.73,29.4,50.3,966.7,64.55
18.02,17.66,23.82,5.76,31.0,79.8,399.5,47.81
47.2,90.84,31.47,5.76,30.1,34.0,333.5,107.57
30.33,40.19,92.18,6.86,28.5,35.6,880.2,119.28
25.28,11.69,28.34,6.25,15.9,50.7,1077.5,62.53
56.95,26.17,32.49,6.97,28.2,56.9,347.4,76.0
65.2,25.84,20.06,6.31,24.6,77.9,1393.1,98.26
35.74,47.08,41.39,6.76,34.2,85.5,493.5,84.48
161.81,25.22,23.17,7.04,27.1,61.9,356.0,127.75
47.54,95.44,81.32,6.6,27.2,59.7,463.5,129.06
50.87,8.99,74.94,6.58,34.9,42.8,420.4,82.06
80.52,81.12,85.46,5.68,16.9,57.1,317.9,136.72
78.28,51.95,24.27,6.32,20.5,85.4,1237.2,125.07
79.52,75.44,25.64,6.59,28.1,53.6,844.2,131.27
38.73,24.01,23.66,6.42,21.3,42.6,705.1,65.53
38.93,13.6,55.67,7.3,21.9,50.2,1435.8,102.21
135.69,45.53,50.68,7.31,32.9,60.9,682.3,144.38
164.32,29.36,100.62,7.14,26.6,65.9,417.1,157.88
133.24,42.8,50.16,6.25,17.1,55.9,556.3,125.83
27.69,19.78,16.03,6.93,21.2,75.5,510.7,52.93
28.12,26.04,31.54,6.29,16.5,65.1,848.4,69.72
85.65,11.57,64.18,5.97,26.1,69.9,579.0,96.28
64.49,83.25,85.35,6.19,18.5,81.8,870.9,149.81
15.06,30.09,46.35,5.64,32.1,81.9,1070.1,84.58
101.99,85.67,50.05,6.16,26.5,42.2,1210.5,160.52
46.47,81.25,61.27,6.42,16.2,67.4,1123.2,125.96
71.0,26.52,146.08,7.41,21.0,73.0,467.3,131.49
49.36,78.4,61.64,6.13,27.3,38.8,350.7,107.69
102.22,93.22,5.16,7.3,21.7,80.6,905.2,132.04
27.68,24.12,60.4,5.96,25.3,40.8,458.6,71.37
143.6,67.92,18.48,5.88,33.2,78.0,310.4,125.47
91.78,101.02,68.2,6.54,22.0,39.7,885.2,159.6
70.7,149.51,47.59,6.85,21.7,74.5,624.8,157.16
36.45,11.93,9.01,5.59,31.4,38.9,1183.0,77.54
122.57,15.62,67.91,5.94,21.4,52.7,608.4,126.33
49.67,176.4,71.33,6.41,16.6,38.6,1472.3,188.85
93.07,68.44,35.19,6.16,18.6,46.2,1186.1,127.54
19.47,26.99,46.33,6.93,34.0,89.1,275.0,49.18
128.63,122.86,17.91,6.52,33.7,36.5,861.5,168.98
55.5,39.07,21.53,5.82,19.5,54.4,931.4,84.63
22.46,22.24,16.6,7.29,26.1,70.6,1103.9,71.48
91.36,36.94,29.3,6.09,17.7,35.7,847.1,113.65
35.89,11.7,27.51,6.96,28.5,36.5,828.5,71.06
49.58,12.37,16.85,7.06,18.7,38.6,678.3,62.35
81.7,46.17,37.93,7.43,16.0,68.7,552.9,111.93
147.14,25.84,30.22,6.5,31.5,84.6,1430.1,148.5
159.92,46.87,69.51,6.73,21.5,79.6,612.9,156.32
83.26,77.42,65.62,6.17,17.2,89.0,282.4,126.73
140.62,61.39,58.68,6.86,31.7,64.7,417.5,153.08
57.13,62.91,32.86,6.43,30.2,87.7,1314.5,109.0
44.35,52.13,33.12,6.38,28.7,48.3,962.6,104.97
92.91,73.5,31.79,7.21,33.2,55.3,1212.4,133.99
124.65,69.82,29.42,5.6,24.8,53.8,1251.4,144.19
102.9,48.2,41.0,7.26,17.6,32.8,1270.2,135.96
53.83,16.71,45.55,7.2,16.2,79.8,915.8,83.45
54.09,31.12,57.19,6.51,21.4,31.5,430.3,90.47
97.13,20.28,44.69,6.48,16.7,73.8,392.7,97.95
25.28,19.58,8.63,6.22,25.7,54.4,946.2,61.82
160.92,57.65,51.42,7.49,15.3,30.4,676.5,164.48
75.93,62.0,39.97,5.72,23.9,47.4,925.5,119.92
103.93,67.43,66.44,6.68,18.6,50.8,848.0,149.9
54.17,19.56,19.26,6.86,22.4,87.9,982.9,72.12
61.84,71.53,55.83,7.37,28.5,69.7,241.7,112.35
139.98,86.05,55.47,7.06,22.0,62.6,242.7,149.92
51.61,30.98,21.01,6.79,21.8,37.6,1138.1,88.88
62.09,28.35,46.06,5.73,34.8,53.5,451.1,87.03
12.2,62.39,72.51,6.25,29.4,32.1,1047.9,110.37
36.78,91.25,17.77,5.78,25.3,75.7,910.5,103.43
86.47,61.62,52.11,7.26,26.6,39.8,1476.3,138.89
55.52,28.23,64.64,7.0,27.4,65.7,1286.0,124.46
146.35,14.27,57.88,7.02,15.5,72.0,737.1,131.21
103.02,50.38,17.69,6.8,16.6,52.0,1001.3,117.04
42.77,35.05,11.59,6.51,28.0,68.0,352.5,59.91
112.92,94.1,80.08,5.8,22.3,75.9,702.3,171.7
58.2,19.58,32.12,6.16,16.1,41.0,1154.1,90.33
41.6,102.8,46.2,5.77,21.0,66.1,1009.5,135.11
36.28,12.88,16.05,6.95,17.6,74.0,829.8,70.39
37.62,71.54,170.54,5.82,33.3,51.4,429.5,167.57
112.05,81.9,88.05,6.9,19.1,39.7,1244.1,183.41
46.75,25.2,69.16,6.88,17.9,47.2,555.1,87.9
30.38,22.1,27.72,6.42,27.5,86.0,1266.6,80.58
134.58,53.53,54.39,5.77,25.4,51.4,995.1,154.33
73.76,28.36,13.47,6.13,26.5,36.5,684.6,79.38
65.93,103.15,56.12,6.14,23.7,35.0,252.8,127.0
179.86,51.31,47.64,6.9,24.3,40.8,502.1,158.19
124.58,36.68,36.34,5.73,30.6,37.7,1355.8,145.51
87.43,109.19,68.67,7.16,19.4,59.7,1263.4,172.89
29.0,20.24,56.95,7.02,22.9,50.9,947.3,88.35
107.44,99.89,70.27,5.87,34.2,80.5,806.2,171.11
34.01,42.11,30.58,6.94,18.8,82.9,1041.3,86.58
37.45,20.79,48.26,6.84,20.9,58.4,806.1,80.87
97.56,55.41,117.02,7.0,18.8,83.3,1037.6,169.14
82.54,61.67,44.49,5.88,15.4,57.0,599.6,118.77
132.35,68.51,49.04,5.82,20.4,68.5,1290.0,163.84
76.38,81.17,93.05,5.97,15.9,39.8,1112.5,159.53
53.12,142.59,16.0,6.23,18.1,33.2,629.0,118.84
40.86,32.42,24.02,7.09,22.3,39.6,1279.9,86.13
58.95,95.52,68.54,6.98,15.4,45.1,833.5,138.4
39.15,15.55,11.2,7.35,30.1,75.1,427.0,49.6
22.22,39.44,38.54,5.62,30.9,40.4,301.0,55.5
97.54,24.05,89.11,5.52,23.2,37.8,1109.5,145.9
114.55,125.68,36.77,6.9,34.7,85.7,1324.7,180.78
151.0,39.06,52.84,6.06,28.6,71.3,1249.7,156.56
40.58,27.81,64.71,6.17,29.9,58.4,1052.3,105.92
106.73,89.18,59.98,6.59,18.8,35.7,383.8,147.39
192.05,30.89,68.66,5.7,31.7,81.1,322.3,149.62
50.92,32.15,49.93,6.79,33.9,36.5,648.5,96.15
18.82,72.19,5.68,6.15,19.7,66.7,1311.4,90.55
57.9,23.61,17.88,6.77,28.7,70.1,1450.3,97.67
115.07,24.66,10.37,7.17,29.9,54.0,513.8,90.84
18.45,36.01,8.65,5.84,21.1,84.7,1190.7,70.72
51.8,68.37,51.73,7.36,24.5,33.0,946.0,118.77
112.73,41.16,79.21,6.56,17.0,79.1,241.3,138.46
67.61,26.08,88.92,7.35,18.5,63.2,905.8,124.78
121.3,59.33,111.87,5.92,16.2,66.7,1247.7,186.91
107.14,8.65,49.61,6.71,26.2,89.2,559.0,110.62
22.91,7.2,23.19,6.31,27.5,65.0,1366.6,77.57
50.8,68.7,47.99,7.05,33.3,77.8,507.1,98.35
68.35,23.14,191.01,6.71,25.8,39.2,299.4,158.7
32.58,3.86,37.56,6.49,20.2,78.6,407.9,53.77
58.58,24.27,22.85,7.33,16.2,75.7,1288.1,91.23
85.54,81.41,61.95,6.25,32.7,88.1,742.5,138.09
52.24,31.96,39.3,5.94,24.6,86.1,1236.0,103.02
150.12,33.41,57.77,6.72,29.7,42.8,890.6,153.26
31.32,91.88,31.59,6.75,15.3,57.9,824.7,110.94
155.33,31.73,61.94,6.38,24.8,84.7,1249.0,155.67
80.47,39.75,67.68,6.47,21.5,68.4,750.5,114.47
35.61,10.21,24.78,7.42,15.6,57.8,1242.6,76.68
42.57,67.11,36.81,6.97,30.5,36.5,330.9,88.58
83.41,19.08,30.81,5.72,25.3,51.1,1027.2,103.08
98.83,103.45,50.22,5.92,21.7,69.9,1113.4,161.7
48.15,46.48,111.57,7.45,31.1,76.6,1368.8,151.63
122.6,52.49,69.31,6.95,23.9,56.8,491.6,133.78
29.89,56.83,56.28,7.33,15.1,33.4,985.5,114.57
56.85,107.58,58.48,6.11,33.9,68.0,763.2,143.21
35.58,15.02,15.7,6.98,20.1,85.3,697.6,60.38
32.27,13.7,13.23,6.93,31.6,59.8,338.7,40.75
76.15,30.22,15.53,6.09,31.3,85.7,374.5,75.5
164.54,28.05,50.8,6.6,18.2,51.2,1288.1,166.54
98.44,24.26,60.8,6.75,24.5,83.2,1174.7,130.14
70.32,62.0,19.88,6.46,15.8,77.2,697.0,101.51
191.5,16.46,66.24,7.15,22.1,87.7,1277.0,175.93
114.46,38.96,20.88,7.17,29.6,77.5,305.0,95.53
87.82,89.38,26.1,7.2,19.7,49.3,1012.2,141.51
69.61,91.13,135.76,7.11,17.3,84.0,1328.6,187.09
88.68,11.76,80.16,6.48,25.1,70.2,1290.5,138.58
130.3,79.72,35.88,6.26,25.7,39.7,684.6,144.44
43.95,43.06,66.48,7.16,28.5,32.8,1168.8,116.72
19.49,32.32,7.28,6.48,30.2,52.0,755.7,56.33
111.51,45.69,101.4,5.99,28.9,77.2,1292.2,172.8
171.17,23.34,91.59,6.51,31.9,67.1,890.0,179.92
41.6,39.02,77.99,5.78,19.5,61.6,1194.3,127.19
62.8,64.12,48.98,6.88,26.4,30.2,302.1,101.33
78.96,39.91,37.14,6.17,22.2,56.1,967.0,112.06
153.83,64.2,81.18,6.02,34.2,39.5,915.4,182.55
73.79,79.9,122.11,7.41,23.8,57.3,993.0,172.88
27.28,9.21,23.81,7.05,34.2,89.5,1104.3,66.53
148.01,51.13,45.67,7.07,30.4,82.8,1393.5,165.11
71.9,84.49,43.81,6.75,29.4,48.6,1221.4,144.25
20.41,22.3,13.58,7.18,24.8,65.6,485.5,48.79
83.05,31.97,46.17,7.02,23.9,60.1,1273.7,129.27
34.52,32.05,20.83,6.7,25.5,37.8,358.7,59.81
80.94,54.21,133.15,7.42,20.9,89.4,1008.9,168.36
16.39,26.87,9.94,5.88,33.1,55.5,1347.6,76.24
141.43,64.37,62.5,7.39,30.9,60.3,331.5,155.2
134.77,86.31,64.12,6.3,31.0,68.9,1304.6,187.15
32.46,18.15,17.59,6.56,23.7,41.5,1238.2,63.11
79.62,96.58,53.8,5.75,16.4,43.3,854.9,138.68
96.31,50.78,40.12,6.58,28.7,41.6,601.6,122.74
102.53,133.87,52.2,6.72,22.5,53.1,727.1,179.14
81.95,119.15,48.4,7.5,32.4,42.0,1459.3,181.68
110.47,51.56,61.56,7.45,30.6,85.6,462.2,129.59
172.7,33.36,75.34,7.43,17.9,72.9,953.5,171.24
35.96,21.58,32.56,6.2,27.0,83.9,308.2,63.39
56.23,36.08,51.69,7.48,28.8,80.9,483.3,95.26
116.21,96.79,47.7,6.41,26.4,72.2,1192.3,158.97
24.65,22.52,28.24,7.2,25.3,44.6,593.4,60.78
143.54,112.84,27.52,5.93,19.6,66.9,1481.5,190.05
118.58,50.59,67.13,6.51,19.7,41.2,851.1,141.86
101.01,16.62,42.17,7.43,30.4,37.9,871.5,109.14
56.36,16.0,62.35,7.39,15.4,68.0,247.2,79.17
31.2,12.88,42.81,6.87,30.6,67.5,1443.5,91.79
15.26,43.11,15.03,7.1,25.5,39.4,426.5,59.26
69.35,41.88,44.68,5.85,33.7,51.1,899.8,120.49
181.08,56.47,23.25,6.94,34.9,34.0,714.4,163.54
132.84,43.51,6.65,6.74,28.3,72.9,740.3,121.6
82.38,52.2,28.23,5.68,23.2,89.2,1036.3,116.39
47.67,58.52,23.61,5.73,24.5,74.4,1060.7,105.6
56.78,13.42,19.0,5.72,19.1,80.6,400.6,57.32
162.92,86.2,48.37,6.95,17.0,58.6,849.5,174.9
28.64,20.67,7.08,5.78,26.6,35.7,1227.6,64.19
76.22,32.8,18.98,6.44,31.1,73.6,776.3,85.76
113.68,89.09,39.54,6.21,20.2,45.4,415.5,144.06
87.15,33.54,59.41,6.6,23.4,53.3,607.2,114.3
65.17,27.84,35.49,6.91,26.1,72.2,476.1,86.41
188.78,51.5,57.92,6.87,33.2,84.3,363.6,166.02
94.88,89.41,20.51,6.53,17.8,59.2,690.9,136.14
54.54,46.77,22.48,6.43,19.7,87.7,903.2,101.73
124.85,69.75,67.39,6.3,33.4,61.2,294.6,146.43
38.69,29.08,19.73,7.22,15.8,37.4,985.0,76.32
91.0,12.14,62.75,6.16,28.1,61.1,1490.9,132.2
112.64,46.55,100.71,6.02,27.8,81.6,1453.4,173.54
174.03,97.66,24.21,6.99,22.7,62.3,1277.9,188.78
104.41,21.53,19.86,6.22,24.4,74.9,546.2,92.59
47.36,15.33,21.81,7.19,32.1,62.9,229.1,44.46
94.31,74.21,23.17,6.16,18.3,62.8,1283.6,126.63
67.63,126.8,91.57,6.9,19.6,47.1,272.4,154.77
142.58,34.65,39.17,5.59,25.2,42.1,467.3,131.42
111.13,11.39,77.98,6.27,23.2,46.7,907.8,128.27
63.44,17.22,46.64,6.19,26.5,56.5,431.9,90.66
117.45,25.74,58.41,7.13,33.4,78.6,1283.9,144.59
121.64,107.59,41.97,7.43,33.3,79.7,1210.3,174.33
87.96,35.98,19.96,6.42,19.6,39.8,1182.5,104.23
40.74,20.51,49.26,7.15,21.0,63.2,1261.0,97.77
90.5,58.73,20.98,6.9,18.2,55.0,485.6,93.26
75.01,49.01,19.98,7.43,33.6,64.3,1147.6,109.4
